0.888888889,0
0.858870968,0
0.875,0
0.868320486,0
0.870967742,0
0.843137255,0
0.858928747,0
0.857142857,0
0.888888889,0
0.86,0
0.888888889,0
0.864211797,0
0.875,0
0.875,0
0.886243386,0
0.875,0
0.875,0
0.852105628,0
0.871796039,0
0.863150957,0
0.875,0
0.857142857,0
0.875,0
0.8626501,0
0.85,0
0.861003861,0
0.875,0
0.857142857,0
0.888583795,0
0.875,0
0.872359811,0
0.85,0
0.888888889,0
0.873198105,0
0.888888889,0
0.875,0
0.874092823,0
0.861014134,0
0.875,0
0.857142857,0
0.888888889,0
0.875,0
0.866663094,0
0.874664314,0
0.88655957,0
0.875,0
0.875,0
0.871392418,0
0.875,0
0.861186694,0
0.875,0
0.855842912,0
0.85,0
0.855072464,0
0.875,0
0.851152752,0
0.875,0
0.865842774,0
0.888888889,0
0.866666667,0
0.888888889,0
0.875,0
0.875,0
0.864370815,0
0.899862817,0
0.889500152,0
0.908777969,0
0.887550201,0
0.855932203,0
0.858203999,0
0.857142857,0
0.844588955,0
0.860225426,0
0.855799373,0
0.86360668,0
0.857142857,0
0.909005038,0
0.898614587,0
0.875,0
0.867805159,0
0.875,0
0.859568765,0
0.875,0
0.85,0
0.85550414,0
0.856697072,0
0.857142857,0
0.857142857,0
0.87037037,0
0.852259216,0
0.9,0
0.891072104,0
0.888888889,0
0.875,0
0.888888889,0
0.872121711,0
0.904440234,0
0.882063492,0
0.875,0
0.857142857,0
0.857142857,0
0.848925117,0
0.868869022,0
0.856044801,0
0.86875,0
0.853006159,0
0.859382879,0
0.847842997,0
0.872841444,0
0.86288558,0
0.905737705,0
0.892757131,0
0.875,0
0.857142857,0
0.875,0
0.85668277,0
0.860072926,0
0.857901115,0
0.863636364,0
0.851466874,0
0.896283534,0
0.890862565,0
0.907239819,0
0.89260385,0
0.870967742,0
0.862954938,0
0.888888889,0
0.875,0
0.888888889,0
0.874547409,0
0.873390558,0
0.857224885,0
0.888888889,0
0.887546418,0
0.887015177,0
0.888888889,0
0.857142857,0
0.906225194,0
0.864579404,0
0.888888889,0
0.9,0
0.888888889,0
0.875,0
0.875,0
0.863636364,0
0.8569632,0
0.909090909,0
0.866666667,0
0.888888889,0
0.888888889,0
0.875,0
0.875,0
0.909090909,0
0.875,0
0.873946407,0
0.856532545,0
0.863636364,0
0.887339224,0
0.875,0
0.875,0
0.909090909,0
0.906976744,0
0.871959943,0
0.875,0
0.875,0
0.875,0
0.875,0
0.875,0
0.916666667,0
0.874521868,0
0.888888889,0
0.901960784,0
0.874432168,0
0.875,0
0.888888889,0
0.875,0
0.875,0
0.888888889,0
0.875,0
0.875,0
0.875,0
0.888888889,0
0.875,0
0.888888889,0
0.888888889,0
0.888888889,0
0.875,0
0.875,0
0.909090909,0
0.893505847,0
0.875,0
0.904969179,0
0.903648824,0
0.857142857,0
0.901347425,0
0.893890103,0
0.857142857,0
0.847127533,0
0.891100587,0
0.905649714,0
0.888888889,0
0.88810678,0
0.898532457,0
0.875,0
0.903490432,0
0.892782244,0
0.90625,0
0.86527557,0
0.897307213,0
0.897422732,0
0.893689847,0
0.857142857,0
0.889037895,0
0.901960784,0
0.875,0
0.856382979,0
0.884057971,0
0.898164594,0
0.884977134,0
0.897241874,0
0.875,0
0.909090909,0
0.875,0
0.855893147,0
0.9,0
0.866148436,0
0.875,0
0.852941176,0
0.870309075,0
0.875,0
0.857135445,0
0.84375,0
0.875,0
0.875,0
0.863768116,0
0.84375,0
0.87459388,0
0.844019842,0
0.857142857,0
0.875,0
0.863636364,0
0.858131092,0
0.866526168,0
0.85,0
0.875,0
0.857142857,0
0.875,0
0.863387978,0
0.874143836,0
0.875,0
0.856722347,0
0.875,0
0.850961538,0
0.862903226,0
0.888888889,0
0.875,0
0.862539572,0
0.857142857,0
0.857142857,0
0.856321839,0
0.893085224,0
0.852941176,0
0.875,0
0.875,0
0.857846854,0
0.860123031,0
0.892857143,0
0.857142857,0
0.850369782,0
0.854344005,0
0.846153846,0
0.875,0
0.838709677,0
0.863882609,0
0.894538606,0
0.894736842,0
0.857142857,0
0.857142857,0
0.866667957,0
0.866666667,0
0.853611268,0
0.860167784,0
0.866143888,0
0.861346037,0
0.866297352,0
0.88445473,0
0.875,0
0.865338183,0
0.869229306,0
0.857142857,0
0.850385755,0
0.875,0
0.855555556,0
0.857142857,0
0.909090909,0
0.873099662,0
0.888888889,0
0.888888889,0
0.875,0
0.862587265,0
0.888888889,0
0.875,0
0.875,0
0.900552486,0
0.873684211,0
0.875,0
0.884381339,0
0.833333333,0
0.87012987,0
0.852878266,0
0.871758183,0
0.891360345,0
0.89602522,0
0.857142857,0
0.890956279,0
0.898218294,0
0.89061633,0
0.900820996,0
0.888888889,0
0.898305085,0
0.888223526,0
0.904761905,0
0.875,0
0.891114179,0
0.869994764,0
0.856357741,0
0.909090909,0
0.868181818,0
0.907029478,0
0.904761905,0
0.9,0
0.855921053,0
0.904761905,0
0.916666667,0
0.895720209,0
0.902525179,0
0.888888889,0
0.891293515,0
0.905088255,0
0.875,0
0.888888889,0
0.898550725,0
0.863187588,0
0.872727273,0
0.892696066,0
0.863636364,0
0.87037037,0
0.854101285,0
0.863259337,0
0.872727273,0
0.857142857,0
0.857142857,0
0.857125587,0
0.857142857,0
0.888888889,0
0.888888889,0
0.874909617,0
0.863192182,0
0.888888889,0
0.875,0
0.875,0
0.875,0
0.875,0
0.875,0
0.870005681,0
0.857142857,0
0.888799517,0
0.861965437,0
0.888888889,0
0.871485944,0
0.872604021,0
0.874752056,0
0.888888889,0
0.875,0
0.875,0
0.854856909,0
0.874314356,0
0.865302382,0
0.85924933,0
0.857142857,0
0.875,0
0.868962556,0
0.856217863,0
0.857142857,0
0.869793615,0
0.866537925,0
0.857142857,0
0.872727273,0
0.862963668,0
0.864136976,0
0.88,0
0.857142857,0
0.875,0
0.888888889,0
0.862132474,0
0.863364433,0
0.875,0
0.857142857,0
0.85553367,0
0.875,0
0.857142857,0
0.857142857,0
0.888888889,0
0.868181036,0
0.888888889,0
0.875,0
0.870298662,0
0.875,0
0.855670103,0
0.857142857,0
0.866666667,0
0.879224876,0
0.857142857,0
0.869565217,0
0.888888889,0
0.923076923,0
0.908597202,0
0.909090909,0
0.869565217,0
0.872788673,0
0.888888889,0
0.86575017,0
0.888888889,0
0.909090909,0
0.9,0
0.869448,0
0.848484848,0
0.916666667,0
0.859105113,0
0.875,0
0.875,0
0.870401063,0
0.916666667,0
